formula,elements,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,density,b_over_a,c_over_a,angle_deviation,space_group_number,space_group_symbol,crystal_system,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,mean_coordination,std_coordination,min_coordination,max_coordination,row_index,split,source_file,material_id,energy,relative_energy,cluster_hierarchical,PC1,PC2
C,C,8,2.43219,4.22553,4.81571,97.71599000000002,75.39092,106.68976000000002,45.7726388022773,5.721579850284662,3.4857918821294027,1.7373354877702811,1.979989227815261,39.014830000000046,12,C2/m,monoclinic,1.507632651811133,0.0300044026172054,1.4673055637550363,1.5479745696247382,3.75,0.4330127018922193,3.0,4.0,64,train,huggingface,C-102875-8418-52,-154.225675,0.331310000000002,0,1.2848581855538237,-0.011448395109455271
C,C,6,2.48163,3.68952,4.84298,122.57435,75.1076,109.67241,35.02534143585335,5.837556905975558,3.41653827385592,1.4867325104870588,1.9515318560784645,67.13916,12,C2/m,monoclinic,1.5274102920160135,0.0241814140063766,1.4942763549768865,1.5726366716688958,4.0,0.0,4.0,4.0,65,train,huggingface,C-13911-8164-43,-154.3136125,0.2433724999999924,2,2.553255522304529,-1.7454122056911971
C,C,8,2.5272299999999994,4.29869,5.3986,121.08768000000002,110.98258,84.94964000000002,46.54999207363188,5.818749009203985,3.427581523714123,1.700949260652968,2.136172805799235,57.12062,2,P-1,triclinic,1.5183406276236824,0.0705050553522021,1.3002497192614355,1.5879237007590388,3.75,0.4330127018922193,3.0,4.0,66,train,huggingface,C-13691-2934-46,-154.06815875,0.4888262499999882,0,0.5969190765063405,1.4227090190739156
C,C,6,2.47711,2.47756,6.77864,89.98553999999999,111.41276000000002,120.04054,32.656552705741944,5.442758784290324,3.664361656563465,1.0001816633092595,2.736511499287476,51.46776000000003,166,R-3m,trigonal,1.5234124545354617,0.0081319626937789,1.5177632225148752,1.5416748277672174,4.0,0.0,4.0,4.0,67,train,huggingface,C-136247-3248-43,-154.53312350000002,0.0238614999999811,2,3.21489100553423,-2.618453059605921
C,C,6,2.7052,4.31972,4.81317,109.30314,88.80719,122.94162,43.64270082210383,7.273783470350639,2.741934328451492,1.5968209374537927,1.779228892503327,53.43757000000001,2,P-1,triclinic,1.4094341869460374,0.0169276005489747,1.3776057176105885,1.4331296053324176,3.0,0.0,3.0,3.0,68,train,huggingface,C-176685-9184-46,-154.10971750000002,0.447267499999981,1,-3.5428965291913457,-2.0960355369341683
C,C,10,4.39822,4.26598,5.94355,108.59142,112.23788000000002,120.87945,67.63766818200166,6.763766818200166,2.948687784654378,0.9699332911950744,1.3513535020985763,71.70875000000001,12,C2/m,monoclinic,1.4677114967311713,0.0725455809656935,1.32519079220804,1.559066000489945,3.4,0.4898979485566356,3.0,4.0,69,train,huggingface,C-28264-8801-10,-154.140354,0.4166309999999953,0,-1.5748655424787277,0.6702215730539712
C,C,6,2.82869,3.62617,4.81526,67.88668,87.9196,95.63861,45.39291948956843,7.565486581594738,2.6362133327415633,1.2819255556458995,1.7022932877056165,29.832330000000013,2,P-1,triclinic,1.407275514289155,0.0224197669080921,1.3808908261950774,1.443653475587168,3.0,0.0,3.0,3.0,70,train,huggingface,C-189748-4840-35,-154.1441335,0.4128514999999879,1,-3.775371533367489,-2.3167361901265386
C,C,6,2.99226,4.21033,4.20638,119.96836,80.8099,113.55317,42.03068651485427,7.0051144191423775,2.8470964786209976,1.4070735831779324,1.4057535107243355,62.71163,12,C2/m,monoclinic,1.4031853830057082,0.0009956302237879,1.401649999431378,1.404091254023372,3.0,0.0,3.0,3.0,71,train,huggingface,C-172971-7940-1,-154.42551716666665,0.1314678333333461,1,-3.284500948740519,-2.9933400671561317
C,C,6,2.45251,5.76904,4.11436,51.52309,90.05447000000001,101.93249000000002,43.96348702411696,7.327247837352826,2.721927391810846,2.3523002964310034,1.67761191595549,50.46387000000002,12,C2/m,monoclinic,1.44818934566068,0.0645367005829984,1.3108283722453051,1.54933303663809,3.3333333333333335,0.4714045207910317,3.0,4.0,72,train,huggingface,C-157715-9420-2,-154.180409,0.376576,0,-2.0751418915971027,1.038176116359423
C,C,6,2.4777,2.47796,6.31085,89.99148000000001,101.32183,120.02738999999995,32.67293576783514,5.445489294639191,3.662524250063541,1.000104936029382,2.5470597731767364,41.35773999999997,166,R-3m,trigonal,1.5236663796839542,0.0088614583313502,1.516660367760407,1.5436650631716766,4.0,0.0,4.0,4.0,73,train,huggingface,C-40100-7984-28,-154.52698866666665,0.0299963333333437,2,3.2608668397614378,-2.7039415065569057
C,C,10,2.48272,3.78278,7.99338,109.52079000000002,108.07398,89.93674000000001,66.82203751739536,6.682203751739536,2.984679506350803,1.523643423342141,3.219605916092028,37.65803000000001,11,P2_1/m,monoclinic,1.4870786363637043,0.0605446313791985,1.347047389566839,1.5599578525476985,3.6,0.4898979485566356,3.0,4.0,74,train,huggingface,C-126136-4977-23,-154.095733,0.4612520000000017,0,-0.949718408467186,2.104313160137217
C,C,6,2.48175,4.8461799999999995,3.69051,57.319100000000006,70.346,75.21913,35.0309690742064,5.838494845701067,3.4159894154505506,1.9527269064168429,1.4870595346025992,67.11576999999998,12,C2/m,monoclinic,1.5273383445809203,0.0234098563340965,1.492528934680996,1.5690565724536587,4.0,0.0,4.0,4.0,75,train,huggingface,C-40134-7379-39,-154.31236666666666,0.2446183333333351,2,2.6171070337153393,-1.6179668214873981
C,C,8,2.50862,4.289389999999999,5.06301,79.65818999999999,111.01867,115.18573,45.997365842562886,5.749670730320361,3.4687615222734993,1.7098604013361924,2.0182450909264853,56.546210000000016,2,P-1,triclinic,1.5177797949385168,0.0719775216981317,1.331178490892656,1.610053924231848,3.75,0.4330127018922193,3.0,4.0,76,train,huggingface,C-56495-4082-46,-154.13006125,0.426923749999986,0,0.9103693672802898,1.2969951175658867
C,C,8,2.4745099999999995,4.28168,4.80552,116.48150000000004,104.91835,90.01009,43.645820622508325,5.455727577813541,3.6556511135532856,1.7303142844441932,1.942008720918485,41.409940000000034,194,P6_3/mmc,hexagonal,1.52468711772773,0.0089684641105083,1.5188140042474152,1.540204913222267,4.0,0.0,4.0,4.0,77,train,huggingface,C-145340-6787-32,-154.52737125,0.0296137500000099,2,3.357742604905717,-2.0611213426160533
C,C,8,2.4275999999999995,4.79968,6.38069,77.77364,92.87337,55.085249999999995,58.20358091740874,7.275447614676093,2.741307154056853,1.977129675399572,2.62839429889603,50.01448,12,C2/m,monoclinic,1.4021445779091557,0.0013688417072499,1.4007576872083094,1.4040568959573951,3.0,0.0,3.0,3.0,78,train,huggingface,C-107717-3127-38,-154.46678625,0.0901987499999847,1,-3.706853389790553,-1.2143492407844236
C,C,12,4.83862,4.7531,4.91688,117.87696,85.09085,118.38205,86.57388720095686,7.214490600079738,2.764469135888403,0.9823255390999912,1.01617403309208,61.16816,12,C2/m,monoclinic,1.4060497893230974,0.0234103877564664,1.383364866557396,1.4642780143632024,3.0,0.0,3.0,3.0,79,train,huggingface,C-107717-3127-49,-154.2734825,0.2835024999999973,1,-3.742622209221505,-1.5941866489908973
C,C,6,2.4667100000000004,3.38116,5.2488,89.19435,89.90303,111.23058,40.800566678876805,6.800094446479467,2.9329352337750154,1.3707164603865063,2.1278545106640014,22.1332,12,C2/m,monoclinic,1.4880705396410243,0.0575317699816047,1.4015611793646137,1.5844988650599376,3.6666666666666665,0.4714045207910317,3.0,4.0,80,train,huggingface,C-157691-3994-11,-154.16077083333332,0.3962141666666809,0,-0.3817586408627146,0.17142602962568368
C,C,6,2.48107,3.68928,4.21691,104.81997,89.94189,109.64361,34.989843621772536,5.831640603628756,3.420004412251859,1.4869713470397852,1.699633625814669,34.52169000000002,12,C2/m,monoclinic,1.5268353419056115,0.0235241933160127,1.4922131686274098,1.569475354106574,4.0,0.0,4.0,4.0,81,train,huggingface,C-189700-5976-30,-154.308633,0.2483520000000112,2,2.5920197510676544,-1.8351699923824443
C,C,6,2.43223,3.00807,6.40374,86.18147,79.30034000000002,108.91548,43.14413288216492,7.190688813694153,2.77361976186413,1.2367539254100146,2.6328677797741165,33.43366999999998,2,P-1,triclinic,1.4013338054606992,0.0061819792775726,1.396242895959004,1.4111502960859372,3.0,0.0,3.0,3.0,82,train,huggingface,C-96684-2672-5,-154.43499266666666,0.1219923333333383,1,-3.5643951429285496,-2.2575884313160763
C,C,10,3.79959,2.463919999999999,8.64186,73.50988,57.987,71.09409,64.2633072696618,6.42633072696618,3.103518546188014,0.648469966496385,2.274419082058854,67.40903,12,C2/m,monoclinic,1.5096851591729492,0.0592196607911144,1.4001958517666726,1.6371992565099671,3.8,0.3999999999999999,3.0,4.0,83,train,huggingface,C-141043-2496-23,-154.217487,0.3394979999999918,0,0.14395252333661698,0.6648072106250642
C,C,8,2.45636,3.66418,6.97166,113.56481,110.60801,70.43198,52.43814539995941,6.554768174994926,3.042706631664037,1.491711312674038,2.8382077545636633,63.74083999999999,12,C2/m,monoclinic,1.4994419948246689,0.0494369215003755,1.3968166649889044,1.5719666058878117,3.75,0.4330127018922193,3.0,4.0,84,train,huggingface,C-80155-5756-52,-154.2842425,0.2727424999999925,0,-0.18396606677781158,0.9213076981255516
C,C,6,2.4225,4.17024,4.82289,94.34985,119.94846,89.67668,42.06618570228439,7.011030950380732,2.844693845488498,1.7214613003095975,1.99087306501548,34.62163000000001,63,Cmcm,orthorhombic,1.4469402626422392,0.0527672822711824,1.381456627527683,1.503739932415054,3.3333333333333335,0.4714045207910317,3.0,4.0,85,train,huggingface,C-53818-5632-35,-154.23603383333332,0.3209511666666742,0,-1.5391203210890776,-0.13270823977253374
C,C,6,2.48021,3.68863,4.21763,75.21604,89.99223000000002,70.33647,34.976249319435624,5.829374886572604,3.421333673532825,1.487224872087444,1.7005132629898274,34.45525999999997,12,C2/m,monoclinic,1.5265357737824548,0.0237367339376561,1.4923740513498407,1.5687263421978783,4.0,0.0,4.0,4.0,86,train,huggingface,C-40091-1213-7,-154.307399,0.2495859999999936,2,2.6088369605813195,-1.8572910848303719
C,C,6,2.4255,4.85187,6.35485,41.41342,67.6974,60.08476000000001,42.87641727627142,7.146069546045236,2.790937936801208,2.0003586889301173,2.620016491445063,100.80442,63,Cmcm,orthorhombic,1.4488737848746118,0.0533219397190081,1.3825259517817752,1.502539128435164,3.3333333333333335,0.4714045207910317,3.0,4.0,87,train,huggingface,C-172941-6659-36,-154.29656316666666,0.2604218333333392,0,-1.7718395730696657,0.3723203924028068
C,C,10,2.45594,4.498859999999999,7.10749,93.62258,79.96008000000002,105.97858,74.33043955124636,7.433043955124636,2.6831856121780486,1.8318281391239195,2.8939998534166147,29.64108,12,C2/m,monoclinic,1.43809779494394,0.05642621590827,1.3575300436443916,1.5297905247035115,3.2,0.3999999999999999,3.0,4.0,88,train,huggingface,C-152591-5216-36,-154.120229,0.4367560000000026,0,-2.53078525704104,1.8285658241959557
C,C,6,3.35885,3.38886,4.83168,84.65687000000001,59.6238,65.49027,42.692726890601186,7.115454481766864,2.802946269445464,1.0089346055941766,1.4384923411286603,60.22905999999999,12,C2/m,monoclinic,1.4129220576065586,0.0154365465863397,1.399045967264547,1.4415150953320428,3.0,0.0,3.0,3.0,89,train,huggingface,C-28230-7089-27,-154.0859575,0.471027499999991,1,-3.2212772260758773,-3.030049032207087
C,C,16,2.56905,4.9455,7.62331,89.98828,89.35966,90.00717000000002,96.84990696613087,6.05311918538318,3.2948693036208425,1.9250306533543529,2.9673653685214383,0.659230000000008,25,Pmm2,orthorhombic,1.500477859861139,0.0726913162303938,1.366102878828807,1.591855058951438,3.625,0.4841229182759271,3.0,4.0,90,train,huggingface,C-57111-4456-17,-154.22301625,0.3339687499999968,0,0.08726173160010937,3.829162538750719
C,C,8,4.34027,3.70003,4.81909,102.38702999999998,89.21737000000002,127.20494,59.531138288584614,7.441392286073077,2.680175406476559,0.8524884396592838,1.1103203256940235,50.37459999999996,12,C2/m,monoclinic,1.409471440153239,0.0284883565572765,1.3719712625397622,1.451760126567024,3.0,0.0,3.0,3.0,91,train,huggingface,C-34627-4459-50,-154.08448125,0.4725037499999871,1,-3.8548709346363665,-2.5273634613148364
C,C,6,2.47853,2.47814,6.77783,68.56487,68.54572,59.97219,32.674599419261334,5.445766569876889,3.662337769929113,0.99984264866675,2.734616889850032,72.91722,166,R-3m,trigonal,1.5236839974649794,0.0085645822141743,1.5176660760511185,1.5427470685015137,4.0,0.0,4.0,4.0,92,train,huggingface,C-40128-4097-20,-154.527101,0.0298840000000097,2,3.255633041751139,-2.7170793857940203
C,C,8,2.52326,4.45463,4.30678,76.91974,85.32772,97.58778,46.428310518514195,5.803538814814274,3.4365646946596144,1.7654264721035484,1.7068316384359914,25.34031999999999,2,P-1,triclinic,1.517141037832243,0.0585490581109557,1.3157512516528225,1.582725979340501,3.75,0.4330127018922193,3.0,4.0,93,train,huggingface,C-107734-9364-54,-154.09498875,0.4619962499999985,0,0.7534217802192633,1.0185942108736954
C,C,16,2.4472,6.561279999999999,7.58442,76.82001,107.58771,105.5152,110.41289279385452,6.900805799615908,2.8901315548087902,2.6811376266753837,3.099223602484472,46.2829,1,P1,triclinic,1.4600022355867674,0.0700207884833792,1.3606870242074454,1.6914621676195123,3.375,0.4841229182759271,3.0,4.0,94,train,huggingface,C-47642-4937-56,-154.068704375,0.4882806249999873,0,-1.315133322212919,4.976160967862872
C,C,14,2.45461,4.77572,7.028,82.205,81.8703,79.30428,79.63278620732783,5.688056157666273,3.506336091319511,1.9456125412998395,2.8631839681252824,26.620419999999996,1,P1,triclinic,1.5211763949510044,0.0373938534539641,1.4473932653745631,1.5929283344166063,3.857142857142857,0.3499271061118826,3.0,4.0,95,train,huggingface,C-92160-9421-10,-154.1941192857143,0.3628657142857037,0,1.3584655012189764,2.323250339500875
C,C,10,3.41493,3.4163199999999994,5.41215,98.86821,98.83194000000002,93.908,61.373035467787865,6.137303546778787,3.2496741350760354,1.0004070361617952,1.5848494698280784,21.60815000000001,8,Cm,monoclinic,1.515780778541397,0.0593863985796264,1.357483643448785,1.62088044133385,3.8,0.3999999999999999,3.0,4.0,96,train,huggingface,C-172961-4783-9,-154.092769,0.4642159999999933,0,0.5064236421592778,0.6875649518702498
C,C,10,2.46318,3.798610000000001,7.36945,90.12669,80.38326,108.93463,64.20574719819692,6.420574719819692,3.106300832153158,1.5421568866262314,2.9918438766147823,28.67806,12,C2/m,monoclinic,1.5091225915928517,0.0577611512336948,1.4008134288322478,1.6324201314199631,3.8,0.3999999999999999,3.0,4.0,97,train,huggingface,C-28224-863-14,-154.213322,0.3436629999999923,0,0.2953386755635762,1.8749212298139142
C,C,6,2.43212,4.253660000000001,4.30464,82.95722,80.00516,83.81943,43.35617212998291,7.2260286883304845,2.760054997745296,1.748951531996777,1.7699126687827904,23.218189999999993,69,Fmmm,orthorhombic,1.4018448176074338,0.0041000650658228,1.3957849659034225,1.4051706349736868,3.0,0.0,3.0,3.0,98,train,huggingface,C-28232-5757-44,-154.4491325,0.107852500000007,1,-3.3422442000551102,-2.558520500841399
C,C,8,2.4842,3.82362,5.98137,59.64674999999999,78.04467,71.03316,46.301076444112134,5.787634555514017,3.446008279164083,1.539175589727075,2.407765075275743,61.27542000000002,12,C2/m,monoclinic,1.5319786506408055,0.0445220146398002,1.4422689158109987,1.6334384827371615,4.0,0.0,4.0,4.0,99,train,huggingface,C-56475-1508-55,-154.2219875,0.3349974999999858,2,2.5579179217306893,-0.3084388012722181
C,C,6,3.28224,3.6421,5.23874,52.62387,64.11607,65.08558000000001,43.69120087435979,7.2818668123932975,2.7388906044166523,1.109638539533977,1.5960868187579216,88.17447999999999,2,P-1,triclinic,1.4111294802548464,0.0191506022455346,1.3932955542435286,1.4510067956254094,3.0,0.0,3.0,3.0,100,train,huggingface,C-92160-9421-19,-154.12885166666666,0.428133333333335,1,-3.46006094823622,-2.754818803465337
C,C,8,2.4325500000000004,4.310620000000001,6.11025,73.84051,81.44792000000001,102.15589,58.67496139483476,7.334370174354345,2.719284154052554,1.7720581283015766,2.5118702596041187,36.86746000000001,2,P-1,triclinic,1.40231441565597,0.0043013541185533,1.3962789841723011,1.4069518661950626,3.0,0.0,3.0,3.0,101,train,huggingface,C-75999-4861-8,-154.46613875,0.0908462499999984,1,-3.7703628096974833,-1.3710093518261448
C,C,10,2.48397,3.92581,6.87519,66.19638,90.03405,71.56911,57.55626499265187,5.755626499265188,3.4651721402741633,1.5804578960293405,2.76782328288989,42.268559999999994,12,C2/m,monoclinic,1.5334618899180033,0.0610185763104368,1.4387070140493377,1.685558115768455,4.0,0.0,4.0,4.0,102,train,huggingface,C-136223-1797-41,-154.23362600000002,0.3233589999999822,2,2.690582794894142,0.8701274364813578
C,C,8,2.47381,4.28124,4.80173,90.02054000000001,120.99541999999998,89.98058000000002,43.593332402008095,5.449166550251012,3.6600526724878177,1.7306260383780487,1.9410261903703196,31.035379999999975,194,P6_3/mmc,hexagonal,1.5240655635805158,0.0089583284609294,1.5181499430658931,1.539534559690396,4.0,0.0,4.0,4.0,103,train,huggingface,C-106833-6336-38,-154.51992875,0.0370562500000062,2,3.3560365213065113,-2.0361006213774226
C,C,8,2.4874300000000003,4.30129,4.30391,80.46422,89.94857,106.74786,43.42794725405019,5.428493406756274,3.673991124361494,1.7292104702443885,1.7302637662165363,26.33507,227,Fd-3m,cubic,1.52203404015861,0.0005201383748956,1.5213536282326074,1.5227975767981556,4.0,0.0,4.0,4.0,104,train,huggingface,C-90849-4956-27,-154.54236625,0.014618750000011,2,3.4352926782891537,-2.4793315130623426
C,C,8,2.473920000000001,4.1176,4.28208,90.00233,90.0019,90.00297,43.61989164212536,5.45248645526567,3.6578241429314406,1.6644030526451945,1.730888630190143,0.0072000000000116,194,P6_3/mmc,hexagonal,1.5243554693143313,0.0115287341782301,1.5171380521297295,1.544349645873671,4.0,0.0,4.0,4.0,105,train,huggingface,C-34613-7933-19,-154.5256625,0.0313224999999874,2,3.446784059959028,-2.1075447027016336
C,C,8,2.47546,4.789939999999999,4.7974,51.75103,89.98586,89.95778,44.67277173335123,5.584096466668904,3.5716139064078214,1.934969662204196,1.937983243518376,38.30533,65,Cmmm,orthorhombic,1.5256218586928896,0.0173949871346754,1.5076801624962974,1.5486627378411535,4.0,0.0,4.0,4.0,106,train,huggingface,C-113034-7981-32,-154.4087525,0.1482325000000059,2,2.927982289976447,-1.2241931446709193
C,C,6,2.47995,3.68752,4.89646,93.01804,120.41969000000002,109.62088,34.977937088414905,5.829656181402484,3.421168586014159,1.4869332042984738,1.974418839089498,53.05861000000003,12,C2/m,monoclinic,1.5271117228488065,0.0245960701639184,1.4929918989102402,1.5764470205725651,4.0,0.0,4.0,4.0,107,train,huggingface,C-184054-4402-46,-154.31641316666665,0.2405718333333482,2,2.54726890206915,-1.6614154131770031
C,C,8,2.45682,3.66566,6.40418,74.60503,90.06010000000002,109.6557,52.11770509907072,6.51471313738384,3.0614143976087007,1.492034418475916,2.6066948331583104,35.11077000000002,12,C2/m,monoclinic,1.5003190048601585,0.0506144564005473,1.3976802666768289,1.5857654413484323,3.75,0.4330127018922193,3.0,4.0,108,train,huggingface,C-73649-6461-1,-154.28619,0.2707949999999925,0,-0.0190167882557481,0.8934992325852779
C,C,6,2.57449,3.64462,5.385,109.12215000000002,63.65885000000001,88.85808,41.95973437569524,6.993289062615873,2.8519107985530923,1.415666792257884,2.0916764096966776,46.60522000000001,65,Cmmm,orthorhombic,1.412692519538867,0.017140816847511,1.3889325395570864,1.443848604023202,3.0,0.0,3.0,3.0,109,train,huggingface,C-28258-8310-53,-154.0711796666667,0.4858053333333032,1,-2.988800488062246,-2.342310589205334
