formula,elements,num_atoms,a,b,c,alpha,beta,gamma,angle_deviation,angle_std,space_group_number,space_group_symbol,crystal_system,symprec_used,min_bond_length,max_bond_length,bond_length_range,min_coordination,max_coordination,fraction_sp,fraction_other,row_index,split,source_file,material_id,relative_energy,volume_ratio,lattice_asymmetry,bond_complexity,hybridization_diversity
C,C,8,2.50862,4.289389999999999,5.06301,79.65818999999999,111.01867,115.18573,56.546210000000016,15.857175709457923,2,P-1,triclinic,0.01,1.3311784908926554,1.610053924231848,0.2788754333391925,3.0,4.0,0.0,0.0,76,train,huggingface,C-56495-4082-46,0.4262140833333205,5.749670730320361,1.7281054922626775,0.0474229014863814,0.5623351444188083
C,C,8,2.4745099999999995,4.28168,4.80552,116.48150000000004,104.91835,90.01009,41.409940000000034,10.835631558982724,194,P6_3/mmc,hexagonal,0.01,1.5188140042474152,1.540204913222267,0.0213909089748518,4.0,4.0,0.0,0.0,77,train,huggingface,C-145340-6787-32,0.0289040833333444,5.455727577813541,1.6723230053626783,0.0058821669086349,-1.0000000826903709e-10
C,C,8,2.4275999999999995,4.79968,6.38069,77.77364,92.87337,55.08525,50.01448,15.53028188911872,12,C2/m,monoclinic,0.01,1.4007576872083094,1.4040568959573951,0.0032992087490857,3.0,3.0,0.0,0.0,78,train,huggingface,C-107717-3127-38,0.0894890833333192,7.275447614676093,2.605523974295602,0.0009762486185222,-1.0000000826903709e-10
C,C,12,4.83862,4.7531,4.91688,117.87696,85.09085,118.38205,61.16816,15.575936291743965,2,P-1,triclinic,0.01,1.383364866557396,1.4642780143632024,0.0809131478058062,3.0,3.0,0.0,0.0,79,train,huggingface,C-107717-3127-49,0.2827928333333318,7.214490600079738,0.0338484939920888,0.0166497573077207,-1.0000000826903709e-10
C,C,6,2.4667100000000004,3.38116,5.2488,89.19435,89.90303,111.23058,22.1332,10.22503490326996,2,P-1,triclinic,0.01,1.4015611793646137,1.5844988650599376,0.1829376856953239,3.0,4.0,0.0,0.0,80,train,huggingface,C-157691-3994-11,0.3955045000000154,6.800094446479467,1.4985709710505073,0.0386619911120726,0.6365141680948128
C,C,6,2.48107,3.68928,4.21691,104.81997,89.94189,109.64361,34.52169000000002,8.385056405391682,2,P-1,triclinic,0.01,1.4922131686274094,1.5694753541065742,0.0772621854791648,4.0,4.0,0.0,0.0,81,train,huggingface,C-189700-5976-30,0.2476423333333457,5.831640603628756,1.186604972854454,0.015407157974947,-1.0000000826903709e-10
C,C,6,2.43223,3.00807,6.40374,86.18147,79.30034000000002,108.91548,33.43366999999998,12.65456298019106,1,P1,triclinic,0.01,1.396242895959004,1.4111502960859372,0.0149074001269333,3.0,3.0,0.0,0.0,82,train,huggingface,C-96684-2672-5,0.1212826666666728,7.190688813694153,1.869621705184131,0.004411496570654,-1.0000000826903709e-10
C,C,10,3.79959,2.4639199999999994,8.64186,73.50988,57.987,71.09409,67.40903,6.819837510988722,2,P-1,triclinic,0.01,1.4001958517666726,1.6371992565099671,0.2370034047432947,3.0,4.0,0.0,0.0,83,train,huggingface,C-141043-2496-23,0.3387883333333263,6.42633072696618,1.6259491155624688,0.0392264972781702,0.5004024233381879
C,C,8,2.45636,3.66418,6.97166,113.56481,110.60801,70.43198,63.74083999999999,19.673154513503928,12,C2/m,monoclinic,0.01,1.3968166649889049,1.5719666058878112,0.1751499408989063,3.0,4.0,0.0,0.0,84,train,huggingface,C-80155-5756-52,0.272032833333327,6.554768174994926,2.329919067237702,0.0329702126975969,0.5623351444188083
C,C,6,2.4225,4.17024,4.82289,94.34985,119.94846,89.67668,34.62163000000001,13.30625590610756,5,C2,monoclinic,0.01,1.3814566275276825,1.5037399324150544,0.1222833048873721,3.0,4.0,0.0,0.0,85,train,huggingface,C-53818-5632-35,0.3202415000000087,7.011030950380732,1.7123343653250775,0.036468182985784,0.6365141680948128
C,C,6,2.48021,3.68863,4.21763,75.21604,89.99223000000002,70.33647,34.45525999999997,8.356600155822283,12,C2/m,monoclinic,0.01,1.4923740513498425,1.5687263421978783,0.0763522908480358,4.0,4.0,0.0,0.0,86,train,huggingface,C-40091-1213-7,0.2488763333333281,5.829374886572604,1.187738135077271,0.0155494121682363,-1.0000000826903709e-10
C,C,6,2.4255,4.85187,6.35485,41.41342,67.6974,60.08476000000001,100.80442,11.042437481550692,63,Cmcm,orthorhombic,0.01,1.3825259517817752,1.502539128435164,0.1200131766533887,3.0,4.0,0.0,0.0,87,train,huggingface,C-172941-6659-36,0.2597121666666737,7.146069546045236,2.62037518037518,0.0368023359052924,0.6365141680948128
C,C,10,2.45594,4.498859999999999,7.10749,93.62258,79.96008000000002,105.97858,29.64108,10.626471058948336,1,P1,triclinic,0.01,1.3575300436443896,1.5297905247035115,0.1722604810591219,3.0,4.0,0.0,0.0,88,train,huggingface,C-152591-5216-36,0.4360463333333371,7.433043955124636,2.725827992540534,0.0392367028881689,0.5004024233381879
C,C,6,3.35885,3.38886,4.83168,84.65687000000001,59.6238,65.49027,60.22905999999999,10.689707507929718,2,P-1,triclinic,0.01,1.3990459672645468,1.4415150953320428,0.042469128067496,3.0,3.0,0.0,0.0,89,train,huggingface,C-28230-7089-27,0.4703178333333255,7.115454481766865,0.4474269467228369,0.010925264066863,-1.0000000826903709e-10
C,C,16,2.56905,4.9455,7.62331,89.98828,89.35966,90.00717000000002,0.659230000000008,0.3008855700908407,1,P1,triclinic,0.01,1.366102878828807,1.591855058951438,0.2257521801226309,3.0,4.0,0.0,0.0,90,train,huggingface,C-57111-4456-17,0.3332590833333313,6.05311918538318,2.892396021875791,0.0484454440615847,0.6615632379579821
C,C,8,4.34027,3.70003,4.81909,102.38702999999998,89.21737000000002,127.20494,50.37459999999996,15.74951172360802,1,P1,triclinic,0.01,1.3719712625397622,1.451760126567024,0.0797888640272617,3.0,3.0,0.0,0.0,91,train,huggingface,C-34627-4459-50,0.4717940833333216,7.441392286073076,0.2578318860347397,0.020212085001281,-1.0000000826903709e-10
C,C,6,2.47853,2.47814,6.77783,68.56487,68.54572,59.97219,72.91722,4.0461220523937085,166,R-3m,trigonal,0.01,1.5176660760511178,1.5427470685015137,0.0250809924503958,4.0,4.0,0.0,0.0,92,train,huggingface,C-40128-4097-20,0.0291743333333442,5.445766569876889,1.7347742411832818,0.0056209701144472,-1.0000000826903709e-10
C,C,8,2.52326,4.45463,4.30678,76.91974,85.32772,97.58778,25.34031999999999,8.48640138578315,2,P-1,triclinic,0.01,1.3157512516528225,1.582725979340501,0.2669747276876786,3.0,4.0,0.0,0.0,93,train,huggingface,C-107734-9364-54,0.461286583333333,5.803538814814275,1.4722581105395398,0.038591704164007,0.5623351444188083
C,C,16,2.4472,6.561279999999999,7.58442,76.82001,107.58771,105.5152,46.2829,14.041053261087251,1,P1,triclinic,0.01,1.360687024207445,1.6914621676195127,0.3307751434120678,3.0,4.0,0.0,0.0,94,train,huggingface,C-47642-4937-56,0.4875709583333218,6.900805799615908,3.780361229159856,0.0479593707268827,0.6615632379579821
C,C,14,2.45461,4.77572,7.028,82.205,81.8703,79.30428,26.62042,1.295747714161807,1,P1,triclinic,0.01,1.4473932653745634,1.5929283344166063,0.1455350690420429,3.0,4.0,0.0,0.0,95,train,huggingface,C-92160-9421-10,0.3621560476190382,5.688056157666273,2.8087965094251226,0.0245821941331861,0.410116318088409
C,C,10,3.41493,3.41632,5.41215,98.86821,98.83194000000002,93.908,21.60815000000001,2.3297635521562188,1,P1,triclinic,0.01,1.357483643448785,1.6208804413338498,0.2633967978850648,3.0,4.0,0.0,0.0,96,train,huggingface,C-172961-4783-9,0.4635063333333278,6.137303546778787,0.5852565059898736,0.0391787515823064,0.5004024233381879
C,C,10,2.46318,3.798610000000001,7.36945,90.12669,80.38326,108.93463,28.67806,11.850240335515942,1,P1,triclinic,0.01,1.4008134288322478,1.6324201314199631,0.2316067025877153,3.0,4.0,0.0,0.0,97,train,huggingface,C-28224-863-14,0.3429533333333268,6.420574719819692,2.5340007632410138,0.0382746581037538,0.5004024233381879
C,C,6,2.43212,4.253660000000001,4.30464,82.95722,80.00516,83.81943,23.21819,1.6332217635567896,12,C2/m,monoclinic,0.01,1.3957849659034225,1.4051706349736868,0.0093856690702645,3.0,3.0,0.0,0.0,98,train,huggingface,C-28232-5757-44,0.1071428333333415,7.226028688330484,1.5188642007795674,0.0029247638640402,-1.0000000826903709e-10
C,C,8,2.4842,3.82362,5.98137,59.64674999999999,78.04467,71.03316,61.27542000000002,7.581373853029544,12,C2/m,monoclinic,0.01,1.4422689158109987,1.6334384827371615,0.191169566926163,4.0,4.0,0.0,0.0,99,train,huggingface,C-56475-1508-55,0.3342878333333203,5.787634555514016,1.9469406650028176,0.0290617722500709,-1.0000000826903709e-10
C,C,6,3.28224,3.6421,5.23874,52.62387,64.11607,65.08558000000001,88.17447999999999,5.659847137749294,2,P-1,triclinic,0.01,1.3932955542435286,1.4510067956254094,0.0577112413818807,3.0,3.0,0.0,0.0,100,train,huggingface,C-92160-9421-19,0.4274236666666695,7.2818668123932975,0.7057253582918985,0.013571116266892,-1.0000000826903709e-10
C,C,8,2.4325500000000004,4.310620000000001,6.11025,73.84051,81.44792000000001,102.15589,36.86746000000001,11.965011273493326,2,P-1,triclinic,0.01,1.3962789841723011,1.4069518661950626,0.0106728820227612,3.0,3.0,0.0,0.0,101,train,huggingface,C-75999-4861-8,0.0901365833333329,7.334370174354345,2.2839283879056955,0.0030673250379691,-1.0000000826903709e-10
C,C,10,2.48397,3.92581,6.87519,66.19638,90.03405,71.56911,42.26856,10.209226480032653,5,C2,monoclinic,0.01,1.4387070140493377,1.6855581157684547,0.246851101719117,4.0,4.0,0.0,0.0,102,train,huggingface,C-136223-1797-41,0.3226493333333167,5.755626499265189,2.3482811789192306,0.0397913875184209,-1.0000000826903709e-10
C,C,8,2.47381,4.28124,4.80173,90.02054000000001,120.99541999999998,89.98058000000002,31.03537999999997,14.611126232511976,194,P6_3/mmc,hexagonal,0.01,1.5181499430658931,1.539534559690396,0.0213846166245026,4.0,4.0,0.0,0.0,103,train,huggingface,C-106833-6336-38,0.0363465833333407,5.449166550251012,1.6716522287483688,0.0058779154088985,-1.0000000826903709e-10
C,C,8,2.4874300000000003,4.30129,4.30391,80.46422,89.94857,106.74786,26.33507,10.867887309133376,227,Fd-3m,cubic,0.01,1.5213536282326074,1.5227975767981556,0.0014439485655481,4.0,4.0,0.0,0.0,104,train,huggingface,C-90849-4956-27,0.0139090833333455,5.428493406756274,1.4594742364609248,0.0003417389894954,-1.0000000826903709e-10
C,C,8,2.473920000000001,4.1176,4.28208,90.00233,90.0019,90.00297,0.0072000000000116,0.0185242748505717,194,P6_3/mmc,hexagonal,0.01,1.5171380521297295,1.544349645873671,0.0272115937439412,4.0,4.0,0.0,0.0,105,train,huggingface,C-34613-7933-19,0.0306128333333219,5.45248645526567,1.3952916828353374,0.0075630221490657,-1.0000000826903709e-10
C,C,8,2.47546,4.789939999999999,4.7974,51.75103,89.98586,89.95778,38.30533,18.01745684106821,65,Cmmm,orthorhombic,0.01,1.5076801624962972,1.5486627378411535,0.0409825753448562,4.0,4.0,0.0,0.0,106,train,huggingface,C-113034-7981-32,0.1475228333333405,5.584096466668904,1.872952905722572,0.0114018995168559,-1.0000000826903709e-10
C,C,6,2.47995,3.68752,4.89646,93.01804,120.41969000000002,109.62088,53.05861000000003,11.270014375442877,12,C2/m,monoclinic,0.01,1.4929918989102402,1.5764470205725651,0.0834551216623249,4.0,4.0,0.0,0.0,107,train,huggingface,C-184054-4402-46,0.2398621666666827,5.829656181402484,1.4613520433879716,0.0161062676648333,-1.0000000826903709e-10
C,C,8,2.45682,3.66566,6.40418,74.60503,90.06010000000002,109.6557,35.11077000000002,14.342617905752848,1,P1,triclinic,0.01,1.397680266676829,1.5857654413484323,0.1880851746716032,3.0,4.0,0.0,0.0,108,train,huggingface,C-73649-6461-1,0.270085333333327,6.51471313738384,2.0987292516342264,0.033735796342786,0.5623351444188083
C,C,6,2.57449,3.64462,5.385,109.12215000000002,63.65885000000001,88.85808,46.60522000000001,18.59673021572401,1,P1,triclinic,0.01,1.3889325395570866,1.443848604023202,0.0549160644661153,3.0,3.0,0.0,0.0,109,train,huggingface,C-28258-8310-53,0.4850956666666377,6.993289062615873,1.5073432019545616,0.0121334378211989,-1.0000000826903709e-10
C,C,12,2.4324200000000005,4.20261,9.11955,111.87966000000002,94.74723,90.06036,26.68725000000002,9.37827726771821,1,P1,triclinic,0.01,1.3984461501742806,1.406096461756153,0.0076503115818724,3.0,3.0,0.0,0.0,110,train,huggingface,C-134171-9685-4,0.1027195000000062,7.180129059019175,3.4769159931261857,0.0021079482953577,-1.0000000826903709e-10
C,C,8,3.66702,4.676720000000001,3.77795,72.37786,77.55787,89.56012000000001,30.50415,7.19657763855849,1,P1,triclinic,0.01,1.3728190751806355,1.470331500275833,0.0975124250951973,3.0,3.0,0.0,0.0,111,train,huggingface,C-75997-4752-22,0.3477040833333262,7.523051768501477,0.3055969152063538,0.0271388467613877,-1.0000000826903709e-10
C,C,6,2.4636599999999995,3.39279,5.28789,93.30115,90.00827,111.17178,24.4812,9.298127833132144,1,P1,triclinic,0.01,1.4031266174952073,1.5887405615618058,0.1856139440665984,3.0,4.0,0.0,0.0,112,train,huggingface,C-40095-5757-10,0.3878606666666542,6.856262606821049,1.5234894425367147,0.0395938467444198,0.6365141680948128
C,C,6,4.21964,2.4802800000000005,3.68915,109.67281,104.86498000000002,90.00683,34.54462000000001,8.37078663562087,12,C2/m,monoclinic,0.01,1.493143065546034,1.5713061004916444,0.0781630349456103,4.0,4.0,0.0,0.0,113,train,huggingface,C-28242-4049-23,0.2465546666666682,5.830135932606645,0.5379250362590172,0.0156537748722532,-1.0000000826903709e-10
C,C,14,2.44939,6.16201,6.43184,84.81253999999998,90.05709000000002,87.49483999999998,7.74971000000005,2.141265541034618,1,P1,triclinic,0.01,1.321487207972573,1.5344793754724404,0.2129921674998673,3.0,4.0,0.0,0.0,114,train,huggingface,C-176639-8613-32,0.4032617619047585,6.89897346907084,3.141627098991994,0.0356554676099144,0.410116318088409
C,C,6,2.4805100000000007,3.6891,4.21835,104.80038,90.00178,109.65161,34.453770000000006,8.357623356365536,2,P-1,triclinic,0.01,1.4923316783912708,1.569708172246196,0.077376493854925,4.0,4.0,0.0,0.0,115,train,huggingface,C-136227-7658-32,0.2477826666666658,5.8316823869274765,1.1878323409298883,0.0155277979079828,-1.0000000826903709e-10
C,C,6,2.42991,3.38317,5.81268,83.98002999999999,88.87484,66.83227000000001,30.31286,9.450924294354609,12,C2/m,monoclinic,0.01,1.3951374939555574,1.4041792392400825,0.0090417452845248,3.0,3.0,0.0,0.0,116,train,huggingface,C-136255-5449-45,0.1162719999999808,7.279479129932191,1.7844405759884114,0.0028683799091974,-1.0000000826903709e-10
C,C,8,2.50195,2.47034,7.78838,89.99845999999998,89.63699000000001,90.0428,0.4073500000000081,0.1817532981818944,6,Pm,monoclinic,0.01,1.404375183562241,1.5532235929795368,0.1488484094172959,3.0,4.0,0.0,0.0,117,train,huggingface,C-13665-1988-12,0.3164378333333388,6.017050614771651,2.125558064709527,0.0369503254926351,0.6931471803599453
C,C,14,2.5093700000000005,4.394979999999999,7.66569,83.69176,75.60214,76.84357,33.86252999999999,3.557165014530532,1,P1,triclinic,0.01,1.303135409764999,1.6351338469187395,0.3319984371537405,3.0,4.0,0.0,0.0,118,train,huggingface,C-96690-1826-36,0.3454381904761874,5.686437814650225,2.806254159410528,0.0425672950891008,0.410116318088409
C,C,8,3.05261,2.42946,8.90986,112.73045000000002,102.98627999999998,70.22628,55.49045,18.18048684220958,1,P1,triclinic,0.01,1.399111978240026,1.4045229799709351,0.0054110017309094,3.0,3.0,0.0,0.0,119,train,huggingface,C-142746-5299-35,0.1132915833333356,7.126791232210457,2.1229046619122656,0.0013833490539157,-1.0000000826903709e-10
C,C,6,2.47515,4.24856,3.72233,64.03555,90.03707,90.02015,26.02167,12.253247940202993,63,Cmcm,orthorhombic,0.01,1.498545231451469,1.5404531370510912,0.0419079055996225,4.0,4.0,0.0,0.0,120,train,huggingface,C-13897-9657-30,0.2708101666666493,5.865409243541651,1.2203664424378322,0.0092803698119004,-1.0000000826903709e-10
C,C,14,2.43941,6.40969,8.64321,132.10126,89.98964,100.97332000000002,53.08494000000002,17.835602391503972,1,P1,triclinic,0.01,1.3851635910036524,1.543177626344646,0.1580140353409935,3.0,4.0,0.0,0.0,121,train,huggingface,C-189738-7344-32,0.276021761904758,6.92285044861795,4.170713410209846,0.0348804001347508,0.5982695883852572
C,C,6,2.49146,3.59376,4.35359,95.70407,106.61224,69.66744,42.64887,15.498431897545853,69,Fmmm,orthorhombic,0.01,1.5157624408397974,1.5690500758800603,0.0532876350402631,4.0,4.0,0.0,0.0,122,train,huggingface,C-193932-9509-10,0.3581005000000061,5.837721239870681,1.1898364814205322,0.0122360215062307,-1.0000000826903709e-10
C,C,8,2.43281,3.11451,8.38313,93.76125999999998,89.99964,113.35992000000002,27.12154,10.241310357232408,1,P1,triclinic,0.01,1.3965186846351811,1.4049033042191303,0.0083846195839492,3.0,3.0,0.0,0.0,123,train,huggingface,C-80150-2770-46,0.0947278333333372,7.27043752203222,2.7260739638525,0.0018352807282597,-1.0000000826903709e-10
C,C,20,2.4824000000000006,4.669290000000001,12.51338,88.71628,107.30959,122.12324,50.71655,13.667399897079507,1,P1,triclinic,0.01,1.4221943031608402,1.6051249503277234,0.1829306471668832,4.0,4.0,0.0,0.0,124,train,huggingface,C-136387-2750-21,0.3449373333333199,5.780431234599632,4.921797454076699,0.0294638634353092,-1.0000000826903709e-10
C,C,12,2.51363,4.57742,6.39218,97.97624,99.61874,78.0464,29.54858,9.805113075166444,1,P1,triclinic,0.01,1.302127225689418,1.6118494332319178,0.3097222075424999,3.0,4.0,0.0,0.0,125,train,huggingface,C-102881-6389-31,0.4699845000000096,5.877236736379872,2.364047214586077,0.0363846071890892,0.4505612086663046
C,C,6,2.47229,3.23221,6.17439,57.045749999999984,78.439,67.52828,66.98697000000003,8.734340855889856,12,C2/m,monoclinic,0.01,1.3302360198459997,1.5662321404984605,0.2359961206524607,3.0,4.0,0.0,0.0,126,train,huggingface,C-189720-7233-18,0.3045358333333183,6.375905994423959,1.804812542217943,0.0451035480405501,0.6365141680948128
C,C,6,3.5167199999999994,3.51709,3.31837,90.00491,90.00005,119.97961999999998,29.98457999999998,14.131359455671625,178,P6_122,hexagonal,0.01,1.5154387181348563,1.542074028632669,0.0266353104978127,4.0,4.0,0.0,0.0,127,train,huggingface,C-41298-1814-21,0.1456259999999929,5.925358232311544,0.0565071998908074,0.007553506453491,-1.0000000826903709e-10
C,C,14,3.82696,4.259800000000001,5.34739,77.7721,83.16413,65.95081,43.11296,7.188843750387739,2,P-1,triclinic,0.01,1.4199874963263164,1.6013837725654425,0.1813962762391259,4.0,4.0,0.0,0.0,128,train,huggingface,C-157672-8945-33,0.3188624761904748,5.553446770551756,0.5103972866191444,0.0306913036026045,-1.0000000826903709e-10
C,C,6,2.4777000000000005,2.478,6.77758,89.9699,111.41293,120.03091999999997,51.47394999999996,12.6391728397664,8,Cm,monoclinic,0.01,1.5178025243366993,1.542252097731736,0.0244495733950367,4.0,4.0,0.0,0.0,129,train,huggingface,C-136204-3885-27,0.0219069999999987,5.445243914912218,1.7355531339548769,0.0054841397844112,-1.0000000826903709e-10
C,C,6,2.43278,3.7833,4.91638,85.69225,103.88323,90.81803,19.009010000000018,7.658581425134963,2,P-1,triclinic,0.01,1.3989973729856666,1.4064159055968426,0.0074185326111759,3.0,3.0,0.0,0.0,130,train,huggingface,C-157701-8688-48,0.0841614999999933,7.300620501835064,1.576024136995536,0.0021143344793734,-1.0000000826903709e-10
C,C,12,2.5038100000000005,4.8059,6.30016,101.67338999999998,78.3866,105.1962,38.48298999999999,11.895094371491505,1,P1,triclinic,0.01,1.3491984697363189,1.575446703458102,0.226248233721783,3.0,4.0,0.0,0.0,131,train,huggingface,C-9606-4988-52,0.2849794999999915,5.896584742749276,2.435664047990861,0.0484175629068502,0.6365141680948128
C,C,8,3.75191,3.42343,6.13399,116.76189,110.69416,103.47038,60.92643,5.433073438788283,2,P-1,triclinic,0.01,1.3594602557646018,1.4541533614576363,0.0946931056930344,3.0,3.0,0.0,0.0,132,train,huggingface,C-9603-8567-32,0.4806040833333327,7.263662113150491,0.7224480331351232,0.0208942293318146,-1.0000000826903709e-10
C,C,18,2.44609,6.096830000000001,8.1686,93.4558,91.39944,101.63891,16.49414999999999,4.422651939511706,1,P1,triclinic,0.01,1.386320642732208,1.5902385234297585,0.2039178806975503,3.0,4.0,0.0,0.0,133,train,huggingface,C-102757-2964-20,0.388895888888868,6.61201906377903,3.831931776835685,0.0423900297941165,0.6869615763973234
C,C,8,2.4297599999999995,4.68358,5.66762,108.26089,101.09371,103.75078999999998,43.10538999999999,2.958406952864256,12,C2/m,monoclinic,0.01,1.3987925841528708,1.4068148506877738,0.008022266534903,3.0,3.0,0.0,0.0,134,train,huggingface,C-73615-2489-32,0.1134590833333391,7.118621522433509,2.260173844330305,0.0023296165014949,-1.0000000826903709e-10
C,C,8,3.0349800000000005,2.43067,8.74425,106.19809,69.98093,93.16328,39.38043999999999,14.977799503577137,1,P1,triclinic,0.01,1.3965669468945603,1.4041771173784907,0.0076101704839302,3.0,3.0,0.0,0.0,135,train,huggingface,C-134216-4713-23,0.1094640833333358,7.268117094703322,2.0802707101858986,0.0021726140840768,-1.0000000826903709e-10
